timestamp,feedback_position_%,setpoint_position_%,motor_torque_Nmm,power_W,internal_temperature_deg_C,rotation_direction,test_number
2026-03-16T15:29:35.259000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.307000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.354000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.400000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.449000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.498000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.550000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.599000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.645000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.692000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.738000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.785000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.832000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.877000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.924000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:35.972000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.020000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.068000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.115000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.162000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.210000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.257000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.304000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.351000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.401000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.460000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.516000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.568000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.617000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.667000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.715000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.763000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.810000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.856000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.903000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.949000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:36.997000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.044000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.090000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.137000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.183000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.230000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.282000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.329000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.377000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.424000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.472000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.519000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.565000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.612000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.659000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.706000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.753000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.800000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.849000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.897000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.945000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:37.994000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.040000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.087000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.134000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.181000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.228000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.274000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.321000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.368000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.414000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.462000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.509000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.564000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.613000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.659000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.707000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.754000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.803000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.853000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.900000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.948000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:38.997000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.045000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.092000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.138000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.184000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.230000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.277000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.325000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.371000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.418000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.464000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.512000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.559000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.617000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.665000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.711000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.759000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.807000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.856000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.905000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:39.955000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.003000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.052000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.101000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.149000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.196000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.243000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.291000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.337000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.384000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.431000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.478000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.525000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.572000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.619000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.672000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.719000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.766000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.812000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.859000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.905000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:40.951000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.048000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.095000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.144000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.191000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.238000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.285000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.332000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.377000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.424000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.471000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.517000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.570000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.622000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.674000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.730000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.781000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.833000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.885000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.938000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:41.988000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.039000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.092000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.152000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.205000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.255000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.305000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.357000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.409000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.460000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.513000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.567000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.618000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.669000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.719000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.772000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.824000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.882000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.933000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:42.983000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.034000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.085000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.138000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.191000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.251000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.303000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.355000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.407000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.459000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.511000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.562000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.615000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.665000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.715000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.767000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.818000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.869000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.920000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:43.972000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.031000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.083000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.134000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.185000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.237000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.288000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.341000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.391000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.443000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.499000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.551000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.600000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.649000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.701000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.752000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.804000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.856000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.908000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:44.960000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.010000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.062000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.120000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.173000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.224000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.277000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.329000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.380000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.432000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.485000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.541000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.595000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.645000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.697000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.748000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.800000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.850000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.901000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:45.951000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.002000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.054000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.105000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.158000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.217000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.269000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.319000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.370000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.422000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.474000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.525000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.578000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.633000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.686000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.733000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.779000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.826000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.873000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.919000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:46.965000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.011000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.057000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.104000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.150000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.196000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.251000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.298000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.345000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.391000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.438000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.485000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.531000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.578000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.624000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.671000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.725000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.773000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.820000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.865000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.912000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
2026-03-16T15:29:47.959000+00:00,99.5,100.0,0.0,0.0,26.200000000000003,0,203
