logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:45:57.474029+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,65.398384
2026-03-19T03:45:58.526169+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,66.44292
2026-03-19T03:45:59.579275+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,67.496406
2026-03-19T03:46:00.621205+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,68.551498
2026-03-19T03:46:01.671557+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,69.595508
2026-03-19T03:46:02.718487+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,70.640581
2026-03-19T03:46:03.766858+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,71.687067
2026-03-19T03:46:04.801888+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,72.73906
2026-03-19T03:46:05.812636+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,73.770874
2026-03-19T03:46:06.828092+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,74.784695
2026-03-19T03:46:07.838598+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,75.797339
2026-03-19T03:46:08.848649+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,76.810485
2026-03-19T03:46:09.923458+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,77.817838
2026-03-19T03:46:10.937998+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,78.892792
2026-03-19T03:46:11.953030+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,79.909457
2026-03-19T03:46:13.021834+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,80.925248
2026-03-19T03:46:14.032968+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,81.990451
2026-03-19T03:46:15.055705+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,83.005145
2026-03-19T03:46:16.105217+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,84.027942
2026-03-19T03:46:17.117198+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,85.074881
2026-03-19T03:46:18.129782+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,86.087999
2026-03-19T03:46:19.143537+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,87.100943
2026-03-19T03:46:20.157312+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,88.11419
2026-03-19T03:46:21.178130+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,89.129509
2026-03-19T03:46:22.242984+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,90.150325
2026-03-19T03:46:23.261574+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,91.215217
2026-03-19T03:46:24.282132+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,92.230728
2026-03-19T03:46:25.312845+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,93.254195
2026-03-19T03:46:26.327668+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,94.284157
