logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:48:08.268013+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,65.375445
2026-03-19T03:48:09.316689+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,66.39185
2026-03-19T03:48:10.364540+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,67.442905
2026-03-19T03:48:11.412917+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,68.485874
2026-03-19T03:48:12.462050+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,69.538454
2026-03-19T03:48:13.511668+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,70.588152
2026-03-19T03:48:14.557489+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,71.633049
2026-03-19T03:48:15.607819+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,72.682911
2026-03-19T03:48:16.657534+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,73.731382
2026-03-19T03:48:17.704634+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,74.781258
2026-03-19T03:48:18.755458+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,75.827505
2026-03-19T03:48:19.803026+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,76.881681
2026-03-19T03:48:20.868794+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,77.929245
2026-03-19T03:48:21.897047+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,78.992757
2026-03-19T03:48:22.969056+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,80.023186
2026-03-19T03:48:23.996603+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,81.093384
2026-03-19T03:48:25.043060+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,82.121333
2026-03-19T03:48:26.102434+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,83.167254
2026-03-19T03:48:27.148510+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,84.228595
2026-03-19T03:48:28.193433+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,85.27399
2026-03-19T03:48:29.248841+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,86.319646
2026-03-19T03:48:30.303627+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,87.371296
2026-03-19T03:48:31.346050+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,88.429809
2026-03-19T03:48:32.381334+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,89.471458
2026-03-19T03:48:33.661306+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,90.507522
2026-03-19T03:48:34.681042+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,91.786422
2026-03-19T03:48:35.695132+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,92.807195
2026-03-19T03:48:36.710967+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,93.821283
2026-03-19T03:48:37.724553+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,94.833935
2026-03-19T03:48:38.747596+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,95.850701
2026-03-19T03:48:39.758062+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,96.87166
2026-03-19T03:48:40.790373+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,97.883114
2026-03-19T03:48:41.825888+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,98.916488
