logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:49:44.404275+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,30.268313
2026-03-19T03:49:45.453781+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,31.312398
2026-03-19T03:49:46.722827+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,32.363608
2026-03-19T03:49:47.739791+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,33.63379
2026-03-19T03:49:48.752763+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,34.650241
2026-03-19T03:49:49.791908+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,35.663675
2026-03-19T03:49:51.028695+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,36.702885
2026-03-19T03:49:52.045483+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,37.939673
2026-03-19T03:49:53.066717+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,38.956436
2026-03-19T03:49:54.079905+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,39.976103
2026-03-19T03:49:55.101624+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,40.98744
2026-03-19T03:49:56.115902+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,42.012014
2026-03-19T03:49:57.151006+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,43.026903
2026-03-19T03:49:58.167734+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,44.061982
2026-03-19T03:49:59.193596+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,45.074286
2026-03-19T03:50:00.215240+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,46.099888
2026-03-19T03:50:01.225134+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,47.124901
2026-03-19T03:50:02.236244+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,48.136099
2026-03-19T03:50:03.280109+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,49.147202
2026-03-19T03:50:04.329402+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,50.189183
2026-03-19T03:50:05.382328+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,51.240376
2026-03-19T03:50:06.424411+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,52.293293
2026-03-19T03:50:07.508660+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,53.335452
2026-03-19T03:50:08.522924+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,54.418711
